#Type,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,TradeId,Date,Time,EPE,ENE,AllocatedEPE,AllocatedENE,PFE,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2026-05-05,10.244098,424335,411727,0,0,1687609,521303,693194,515309.22,560680.77
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2026-08-05,10.496152,426204,419339,0,0,1920258,526256,693194,515572.10,563862.94
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2026-11-05,10.748207,375851,444322,0,0,1677103,466437,693194,514419.85,566895.86
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2027-02-05,11.000262,386965,454843,0,0,2013103,482665,693194,513692.24,569789.80
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2027-05-05,11.244098,426984,399888,0,0,2228554,535195,693194,514158.54,572465.90
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2027-08-05,11.496152,439121,402983,0,0,1859116,553200,693194,515014.52,575112.88
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2027-11-05,11.748207,356047,403302,0,0,1778653,450819,693194,513637.23,577646.27
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2028-02-07,12.005464,376382,414167,0,0,1839901,479038,693194,512895.81,580122.27
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2028-05-05,12.245902,374144,346084,0,0,2051090,478500,693194,512220.48,582342.33
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2028-08-07,12.502732,350560,331299,0,0,1897686,450662,693194,510955.95,584619.43
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2028-11-06,12.751366,281114,349405,0,0,1414103,363198,693194,508074.88,586736.49
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2029-02-05,13.000262,284290,348609,0,0,1275621,369144,693194,505414.99,588774.66
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2029-05-07,13.249577,306127,294612,0,0,1281693,399495,693194,503421.91,590739.50
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2029-08-06,13.498892,318023,304138,0,0,1253102,417101,693194,501827.62,592631.76
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2029-11-05,13.748207,259584,332738,0,0,1026621,342163,693194,498932.21,594455.39
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2030-02-05,14.000262,256078,334743,0,0,1039745,339255,693194,496057.44,596233.04
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2030-05-06,14.246837,268385,264999,0,0,1050929,357323,693194,493656.32,597911.18
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2030-08-05,14.496152,289777,283855,0,0,1141246,387740,693194,491834.70,599549.91
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2030-11-05,14.748207,234415,300034,0,0,990641,315254,693194,488816.83,601150.34
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2031-02-05,15.000262,255826,315093,0,0,1065228,345793,693194,486413.55,602696.98
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2031-05-05,15.244098,281291,255009,0,0,1109331,382080,693194,484744.68,604144.52
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2031-08-05,15.496152,287334,265800,0,0,1138887,392268,693194,483240.49,605592.96
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2031-11-05,15.748207,219126,277189,0,0,905149,300668,693194,480318.35,606995.04
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2032-02-05,16.000000,213844,273214,0,0,879265,294908,693194,477400.54,608351.56
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2032-05-05,16.245902,220005,208599,0,0,839365,304910,693194,474789.68,609635.75
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2032-08-05,16.497268,222267,206400,0,0,881121,309608,693194,472272.83,610908.91
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2032-11-05,16.748634,162944,222288,0,0,630893,228126,693194,468608.64,612143.86
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2033-02-07,17.005741,164265,223461,0,0,639835,231167,693194,465018.79,613369.24
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2033-05-05,17.244098,177984,163313,0,0,604306,251675,693194,462069.85,614472.62
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2033-08-05,17.496152,177663,163427,0,0,618916,252494,693194,459050.64,615606.70
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2033-11-07,17.753687,111922,170863,0,0,459830,159888,693194,454710.99,616732.17
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2034-02-06,18.003002,112937,174966,0,0,474552,162147,693194,450659.41,617791.06
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2034-05-05,18.244098,113449,106679,0,0,427867,163673,693194,446866.88,618787.51
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2034-08-07,18.501632,115493,108708,0,0,474422,167486,693194,442978.03,619823.21
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2034-11-06,18.750947,56768,119278,0,0,288827,82738,693194,438188.22,620798.76
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2035-02-05,19.000262,56662,118862,0,0,287293,82997,693194,433527.52,621748.70
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2035-05-07,19.249577,56100,51038,0,0,238898,82586,693194,428982.22,622674.04
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2035-08-06,19.498892,57504,52652,0,0,264951,85077,693194,424585.01,623575.71
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2035-11-05,19.748207,7475,72830,0,0,61570,11114,693194,419365.06,624454.62
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2036-02-05,20.000000,7475,72831,0,0,61605,11172,693194,414226.05,625320.02
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2036-05-05,20.245902,0,0,0,0,0,0,693194,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2036-08-05,20.497268,0,0,0,0,0,0,693194,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2036-11-05,20.748634,0,0,0,0,0,0,693194,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2037-02-05,21.000262,0,0,0,0,0,0,693194,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2037-05-05,21.244098,0,0,0,0,0,0,693194,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2037-08-05,21.496152,0,0,0,0,0,0,693194,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2037-11-05,21.748207,0,0,0,0,0,0,693194,0.00,0.00
Up,false,IndexCurve/USD-LIBOR-3M/1/5Y,0.00010000,,0.00000000,EUR,Swap_EUR,2038-02-05,22.000262,0,0,0,0,0,0,693194,0.00,0.00
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2016-02-05,0.000000,0,361,0,0,0,0,0,0.00,0.00
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2016-05-05,0.245902,129337,141402,0,0,546302,129984,129984,129983.59,129983.59
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2016-08-05,0.497268,216209,210851,0,0,884761,218396,218396,174675.37,174675.37
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2016-11-07,0.754098,180077,258529,0,0,920641,182839,218396,177455.81,189565.59
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2017-02-06,1.003002,205190,290536,0,0,1279892,209374,218396,185376.70,196720.00
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2017-05-05,1.244098,294062,288327,0,0,1131410,301525,301525,207885.27,217030.33
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2017-08-07,1.501632,357175,332256,0,0,1673497,368144,368144,235370.05,242946.71
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2017-11-06,1.750947,361419,437662,0,0,2004348,374383,374383,255163.88,261661.71
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2018-02-05,2.000262,419615,488466,0,0,2086489,436831,436831,277807.07,283495.00
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2018-05-07,2.249577,464386,442839,0,0,2313928,485863,485863,300865.36,305922.91
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2018-08-06,2.498892,500955,479325,0,0,2475368,526753,526753,323402.19,327955.15
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2018-11-05,2.748207,439405,512330,0,0,2240712,464351,526753,336188.98,345989.89
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2019-02-05,3.000262,425178,521114,0,0,2043215,451596,526753,345884.40,361175.94
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2019-05-06,3.246837,460111,470312,0,0,2059887,491125,526753,356914.43,373750.37
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2019-08-05,3.496152,459873,479079,0,0,2384478,493334,526753,366642.66,384661.16
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2019-11-05,3.748207,390981,501048,0,0,2027668,421557,526753,370335.49,394216.35
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2020-02-05,4.000000,421769,527223,0,0,2332347,457060,526753,375794.62,402559.27
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2020-05-05,4.245902,493078,499086,0,0,2630397,536986,536986,385130.04,410344.62
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2020-08-05,4.497268,544337,545113,0,0,2832968,595818,595818,396906.02,420711.27
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2020-11-05,4.748634,497615,577796,0,0,3043236,547439,595818,404874.41,429980.42
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2021-02-05,5.000262,519414,601628,0,0,3272154,574320,595818,413401.42,438325.84
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2021-05-05,5.244098,578360,545760,0,0,3420581,642635,642635,424060.12,447825.63
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2021-08-05,5.496152,534296,522547,0,0,3400867,596685,642635,431976.76,456759.63
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2021-11-05,5.748207,503821,564556,0,0,3299477,565506,642635,437831.92,464910.12
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2022-02-07,6.005741,529476,586523,0,0,3447774,597383,642635,444673.67,472531.20
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2022-05-05,6.244098,577622,538554,0,0,2993876,654830,654830,452695.97,479490.09
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2022-08-05,6.496152,585068,546466,0,0,2733867,666635,666635,460996.96,486751.45
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2022-11-07,6.753687,543794,587356,0,0,2617681,622819,666635,467167.62,493610.86
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2023-02-06,7.003002,564828,604458,0,0,2778700,650156,666635,473682.22,499770.74
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2023-05-05,7.244098,588787,534613,0,0,2914829,681022,681022,480582.83,505803.08
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2023-08-07,7.501632,596220,556280,0,0,2780344,693194,693194,487881.86,512236.28
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2023-11-06,7.750947,539127,586739,0,0,2357097,629961,693194,492451.94,518056.92
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2024-02-05,8.000000,560024,606653,0,0,2355153,657661,693194,497595.16,523509.22
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2024-05-06,8.248634,546382,525467,0,0,2365075,644860,693194,502034.09,528623.93
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2024-08-05,8.497268,528053,514692,0,0,2169792,626355,693194,505671.78,533439.32
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2024-11-05,8.748634,454943,526463,0,0,1904809,542372,693194,506726.25,538029.40
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2025-02-05,9.000262,466876,531940,0,0,2324003,559421,693194,508199.50,542367.46
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2025-05-05,9.244098,490811,467745,0,0,2161479,590987,693194,510383.22,546345.88
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2025-08-05,9.496152,528352,487801,0,0,1898813,639417,693194,513808.15,550243.64
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2025-11-05,9.748207,449743,491601,0,0,1812347,547045,693194,514667.53,553939.84
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2026-02-05,10.000262,437071,490059,0,0,1708685,534328,693194,515163.07,557449.71
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2026-05-05,10.244098,424335,411727,0,0,1687609,521303,693194,515309.22,560680.77
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2026-08-05,10.496152,426204,419339,0,0,1920258,526256,693194,515572.10,563862.94
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2026-11-05,10.748207,375851,444322,0,0,1677103,466437,693194,514419.85,566895.86
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2027-02-05,11.000262,386965,454843,0,0,2013103,482665,693194,513692.24,569789.80
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2027-05-05,11.244098,426984,399888,0,0,2228554,535195,693194,514158.54,572465.90
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2027-08-05,11.496152,439121,402983,0,0,1859116,553200,693194,515014.52,575112.88
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2027-11-05,11.748207,356047,403302,0,0,1778653,450819,693194,513637.23,577646.27
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2028-02-07,12.005464,376382,414167,0,0,1839901,479038,693194,512895.81,580122.27
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2028-05-05,12.245902,374144,346084,0,0,2051090,478500,693194,512220.48,582342.33
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2028-08-07,12.502732,350560,331299,0,0,1897686,450662,693194,510955.95,584619.43
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2028-11-06,12.751366,281114,349405,0,0,1414103,363198,693194,508074.88,586736.49
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2029-02-05,13.000262,284290,348609,0,0,1275621,369144,693194,505414.99,588774.66
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2029-05-07,13.249577,306127,294612,0,0,1281693,399495,693194,503421.91,590739.50
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2029-08-06,13.498892,318023,304138,0,0,1253102,417101,693194,501827.62,592631.76
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2029-11-05,13.748207,259584,332738,0,0,1026621,342163,693194,498932.21,594455.39
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2030-02-05,14.000262,256078,334743,0,0,1039745,339255,693194,496057.44,596233.04
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2030-05-06,14.246837,268385,264999,0,0,1050929,357323,693194,493656.32,597911.18
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2030-08-05,14.496152,289777,283855,0,0,1141246,387740,693194,491834.70,599549.91
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2030-11-05,14.748207,234415,300034,0,0,990641,315254,693194,488816.83,601150.34
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2031-02-05,15.000262,255826,315093,0,0,1065228,345793,693194,486413.55,602696.98
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2031-05-05,15.244098,281291,255009,0,0,1109331,382080,693194,484744.68,604144.52
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2031-08-05,15.496152,287334,265800,0,0,1138887,392268,693194,483240.49,605592.96
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2031-11-05,15.748207,219126,277189,0,0,905149,300668,693194,480318.35,606995.04
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2032-02-05,16.000000,213844,273214,0,0,879265,294908,693194,477400.54,608351.56
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2032-05-05,16.245902,220005,208599,0,0,839365,304910,693194,474789.68,609635.75
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2032-08-05,16.497268,222267,206400,0,0,881121,309608,693194,472272.83,610908.91
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2032-11-05,16.748634,162944,222288,0,0,630893,228126,693194,468608.64,612143.86
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2033-02-07,17.005741,164265,223461,0,0,639835,231167,693194,465018.79,613369.24
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2033-05-05,17.244098,177984,163313,0,0,604306,251675,693194,462069.85,614472.62
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2033-08-05,17.496152,177663,163427,0,0,618916,252494,693194,459050.64,615606.70
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2033-11-07,17.753687,111922,170863,0,0,459830,159888,693194,454710.99,616732.17
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2034-02-06,18.003002,112937,174966,0,0,474552,162147,693194,450659.41,617791.06
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2034-05-05,18.244098,113449,106679,0,0,427867,163673,693194,446866.88,618787.51
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2034-08-07,18.501632,115493,108708,0,0,474422,167486,693194,442978.03,619823.21
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2034-11-06,18.750947,56768,119278,0,0,288827,82738,693194,438188.22,620798.76
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2035-02-05,19.000262,56662,118862,0,0,287293,82997,693194,433527.52,621748.70
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2035-05-07,19.249577,56100,51038,0,0,238898,82586,693194,428982.22,622674.04
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2035-08-06,19.498892,57504,52652,0,0,264951,85077,693194,424585.01,623575.71
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2035-11-05,19.748207,7475,72830,0,0,61570,11114,693194,419365.06,624454.62
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2036-02-05,20.000000,7475,72831,0,0,61605,11172,693194,414226.05,625320.02
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2036-05-05,20.245902,0,0,0,0,0,0,693194,0.00,0.00
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2036-08-05,20.497268,0,0,0,0,0,0,693194,0.00,0.00
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2036-11-05,20.748634,0,0,0,0,0,0,693194,0.00,0.00
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2037-02-05,21.000262,0,0,0,0,0,0,693194,0.00,0.00
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2037-05-05,21.244098,0,0,0,0,0,0,693194,0.00,0.00
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2037-08-05,21.496152,0,0,0,0,0,0,693194,0.00,0.00
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2037-11-05,21.748207,0,0,0,0,0,0,693194,0.00,0.00
Up,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2038-02-05,22.000262,0,0,0,0,0,0,693194,0.00,0.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2016-02-05,0.000000,0,361,0,0,0,0,0,0.00,0.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2016-05-05,0.245902,129337,141402,0,0,546302,129984,129984,129983.59,129983.59
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2016-08-05,0.497268,216209,210851,0,0,884761,218396,218396,174675.37,174675.37
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2016-11-07,0.754098,180077,258529,0,0,920641,182839,218396,177455.81,189565.59
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2017-02-06,1.003002,205190,290536,0,0,1279892,209374,218396,185376.70,196720.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2017-05-05,1.244098,294062,288327,0,0,1131410,301525,301525,207885.27,217030.33
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2017-08-07,1.501632,357175,332256,0,0,1673497,368144,368144,235370.05,242946.71
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2017-11-06,1.750947,361419,437662,0,0,2004348,374383,374383,255163.88,261661.71
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2018-02-05,2.000262,419615,488466,0,0,2086489,436831,436831,277807.07,283495.00
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2018-05-07,2.249577,464386,442839,0,0,2313928,485863,485863,300865.36,305922.91
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2018-08-06,2.498892,500955,479325,0,0,2475368,526753,526753,323402.19,327955.15
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2018-11-05,2.748207,439405,512330,0,0,2240712,464351,526753,336188.98,345989.89
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2019-02-05,3.000262,425178,521114,0,0,2043215,451596,526753,345884.40,361175.94
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2019-05-06,3.246837,460111,470312,0,0,2059887,491125,526753,356914.43,373750.37
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2019-08-05,3.496152,459873,479079,0,0,2384478,493334,526753,366642.66,384661.16
Down,false,FXSpot/USDEUR/0/spot,0.00883129,,0.00000000,EUR,Swap_EUR,2019-11-05,3.748207,390981,501048,0,0,2027668,421557,526753,370335.49,394216.35
