#NettingSet,Date,Time,CollateralBalance,COLVA Increment,COLVA,CollateralFloor Increment,CollateralFloor
CPTY_A,#N/A,#N/A,#N/A,#N/A,0.0000,#N/A,0.0000
CPTY_A,2016-03-07,0.0847,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2016-04-05,0.1639,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2016-05-06,0.2486,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2016-06-06,0.3333,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2016-07-05,0.4126,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2016-08-05,0.4973,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2016-09-06,0.5847,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2016-10-05,0.6639,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2016-11-07,0.7541,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2016-12-05,0.8306,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2017-01-05,0.9153,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2017-02-06,1.0030,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2017-03-06,1.0797,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2017-04-05,1.1619,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2017-05-05,1.2441,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2017-06-06,1.3318,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2017-07-05,1.4112,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2017-08-07,1.5016,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2017-09-05,1.5811,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2017-10-05,1.6633,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2017-11-06,1.7509,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2017-12-05,1.8304,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2018-01-05,1.9153,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2018-02-05,2.0003,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2018-03-05,2.0770,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2018-04-05,2.1619,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2018-05-08,2.2523,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2018-06-05,2.3290,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2018-07-05,2.4112,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2018-08-06,2.4989,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2018-09-05,2.5811,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2018-10-05,2.6633,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2018-11-05,2.7482,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2018-12-05,2.8304,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2019-01-07,2.9208,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2019-02-05,3.0003,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2019-03-05,3.0770,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2019-04-05,3.1619,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2019-05-07,3.2496,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2019-06-05,3.3290,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2019-07-05,3.4112,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2019-08-05,3.4962,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2019-09-05,3.5811,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2019-10-07,3.6688,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2019-11-05,3.7482,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2019-12-05,3.8304,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2020-01-06,3.9180,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2020-02-05,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2020-03-05,4.0792,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2020-04-06,4.1667,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2020-05-05,4.2459,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2020-06-05,4.3306,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2020-07-06,4.4153,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2020-08-05,4.4973,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2020-09-08,4.5902,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2020-10-05,4.6639,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2020-11-05,4.7486,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2020-12-07,4.8361,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2021-01-05,4.9153,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2021-02-05,5.0003,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2021-03-05,5.0770,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2021-04-06,5.1646,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2021-05-05,5.2441,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2021-06-07,5.3345,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2021-07-06,5.4140,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2021-08-05,5.4962,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2021-09-07,5.5866,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2021-10-05,5.6633,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2021-11-05,5.7482,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2021-12-06,5.8331,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2022-01-05,5.9153,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2022-02-07,6.0057,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2022-03-07,6.0825,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2022-04-05,6.1619,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2022-05-05,6.2441,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2022-06-07,6.3345,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2022-07-05,6.4112,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2022-08-05,6.4962,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2022-09-06,6.5838,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2022-10-05,6.6633,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2022-11-07,6.7537,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2022-12-05,6.8304,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-01-05,6.9153,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-02-06,7.0030,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-03-06,7.0797,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-04-05,7.1619,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-05-05,7.2441,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-06-05,7.3290,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-07-05,7.4112,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-08-07,7.5016,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-09-05,7.5811,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-10-05,7.6633,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-11-06,7.7509,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2023-12-05,7.8304,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2024-01-05,7.9153,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2024-02-05,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2024-03-05,8.0792,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2024-04-05,8.1639,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2024-05-07,8.2514,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2024-06-05,8.3306,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2024-07-05,8.4126,0.0000,0.0000,0.0000,0.0000,0.0000
CPTY_A,2024-08-05,8.4973,0.0000,0.0000,0.0000,0.0000,0.0000
