#NettingSet,Date,Time,EPE,ENE,PFE,ExpectedCollateral,BaselEE,BaselEEE,TimeWeightedBaselEPE,TimeWeightedBaselEEPE
CPTY_A,2021-02-05,5.000262,5121771.42,201607.28,16468899.25,0.00,5076334.09,5371543.84,4974828.04,5128012.46
CPTY_A,2021-05-05,5.244098,5323457.30,211991.02,20198282.75,0.00,5282196.58,5371543.84,4989119.80,5139335.97
CPTY_A,2021-08-05,5.496152,4980132.07,206777.32,17245611.25,0.00,4947561.40,5371543.84,4987213.93,5149985.08
CPTY_A,2021-11-05,5.748207,4527243.33,188537.79,12963827.75,0.00,4503122.03,5371543.84,4965986.84,5159700.27
CPTY_A,2022-02-07,6.005741,4731112.52,224646.58,13366432.25,0.00,4711771.43,5371543.84,4955085.74,5168784.41
CPTY_A,2022-05-05,6.244098,4248464.28,208587.42,10970694.00,0.00,4238755.83,5371543.84,4927741.26,5176524.35
CPTY_A,2022-08-05,6.496152,4082765.82,242008.55,11463461.75,0.00,4081335.40,5371543.84,4894900.18,5184091.23
CPTY_A,2022-11-07,6.753687,3919883.37,223359.04,10802299.88,0.00,3926274.33,5371543.84,4857964.15,5191239.25
CPTY_A,2023-02-06,7.003002,4183674.84,256651.47,12438550.00,0.00,4198533.87,5371543.84,4834487.66,5197658.30
CPTY_A,2023-05-05,7.244098,4322173.98,290688.86,12858988.75,0.00,4347946.64,5371543.84,4818294.75,5203445.51
CPTY_A,2023-08-07,7.501632,4270602.73,302288.03,12689865.50,0.00,4307214.45,5371543.84,4800749.14,5209216.40
CPTY_A,2023-11-06,7.750947,4237541.93,317099.33,12975361.00,0.00,4284604.85,5371543.84,4784146.97,5214437.78
CPTY_A,2024-02-05,8.000000,4318002.85,369508.16,15923660.00,0.00,4376925.32,5371543.84,4771469.50,5219328.75
CPTY_A,2024-05-07,8.251366,4401071.68,408580.87,13292043.50,0.00,4474594.78,5371543.84,4762425.63,5223965.77
CPTY_A,2024-08-05,8.497268,4660532.23,437417.09,15198431.75,0.00,4752565.54,5371543.84,4762140.29,5228236.51
CPTY_A,2024-11-05,8.748634,4513329.98,437469.29,15635396.50,0.00,4616531.93,5371543.84,4757956.66,5232354.03
CPTY_A,2025-02-05,9.000262,4325491.68,450200.47,15288729.50,0.00,4437929.47,5371543.84,4749009.39,5236245.48
CPTY_A,2025-05-06,9.246837,4454627.42,490155.63,13127498.50,0.00,4586365.12,5371543.84,4744672.33,5239853.33
CPTY_A,2025-08-05,9.496152,4439163.34,478497.03,15042434.75,0.00,4586728.37,5371543.84,4740525.62,5243310.78
CPTY_A,2025-11-05,9.748207,4501386.09,502478.07,13805667.50,0.00,4667773.68,5371543.84,4738644.51,5246626.44
CPTY_A,2026-02-05,10.000262,4440530.97,529737.44,14726767.00,0.00,4621256.34,5371543.84,4735685.76,5249774.96
CPTY_A,2026-05-05,10.244098,3121718.29,552123.46,7336764.75,0.00,3260168.46,5371543.84,4700564.69,5252673.37
CPTY_A,2026-08-05,10.496152,3464442.17,570526.19,10421215.50,0.00,3631221.54,5371543.84,4674885.46,5255527.93
CPTY_A,2026-11-05,10.748207,3240040.21,529512.52,12477868.75,0.00,3408340.10,5371543.84,4645183.87,5258248.60
CPTY_A,2027-02-05,11.000262,3277944.18,525747.61,14663590.50,0.00,3460725.68,5371543.84,4618043.76,5260844.59
CPTY_A,2027-05-05,11.244098,2969127.63,597625.87,12752382.00,0.00,3145692.65,5371543.84,4586114.86,5263245.18
CPTY_A,2027-08-05,11.496152,2858081.07,580525.96,18648549.00,0.00,3039030.51,5371543.84,4552194.81,5265619.64
CPTY_A,2027-11-05,11.748207,2848350.07,584823.07,15523501.50,0.00,3039673.78,5371543.84,4519744.06,5267892.22
CPTY_A,2028-02-07,12.005464,2924253.28,569951.20,15813607.50,0.00,3132246.21,5371543.84,4490012.27,5270113.30
CPTY_A,2028-05-05,12.245902,2329411.02,601054.02,12965793.00,0.00,2504371.96,5371543.84,4451026.03,5272104.80
CPTY_A,2028-08-07,12.502732,2346150.49,569979.53,9902793.75,0.00,2532411.67,5371543.84,4411613.93,5274147.47
CPTY_A,2028-11-06,12.751366,2441629.15,555053.66,8655279.75,0.00,2645628.12,5371543.84,4377179.67,5276046.57
CPTY_A,2029-02-05,13.000262,2406247.46,532308.16,9485896.50,0.00,2617339.39,5371543.84,4343486.73,5277874.90
CPTY_A,2029-05-08,13.252317,2154085.81,592676.59,9186050.25,0.00,2352186.59,5371543.84,4305612.85,5279656.46
CPTY_A,2029-08-06,13.498892,2114276.98,536946.38,9788199.75,0.00,2317517.11,5371543.84,4269297.62,5281334.90
CPTY_A,2029-11-05,13.748207,2164358.84,492552.47,8483076.75,0.00,2381557.05,5371543.84,4235064.63,5282970.78
CPTY_A,2030-02-05,14.000262,2100331.23,442706.21,7747660.50,0.00,2320109.75,5371543.84,4200588.59,5284565.42
CPTY_A,2030-05-07,14.249577,1736207.25,511353.51,7998157.50,0.00,1925275.85,5371543.84,4160779.01,5286087.22
CPTY_A,2030-08-05,14.496152,1868014.35,462935.50,9255487.50,0.00,2079332.31,5371543.84,4125374.20,5287540.81
CPTY_A,2030-11-05,14.748207,2044556.48,437541.96,10294526.25,0.00,2284713.88,5371543.84,4093916.33,5288976.47
CPTY_A,2031-02-05,15.000262,2292132.55,395505.22,14095474.50,0.00,2571351.53,5371543.84,4068332.13,5290363.88
CPTY_A,2031-05-06,15.246837,2136882.47,472559.42,13060530.00,0.00,2405659.70,5371543.84,4041443.01,5291676.74
CPTY_A,2031-08-05,15.496152,2137733.20,406270.82,9409983.75,0.00,2415167.24,5371543.84,4015278.12,5292961.71
CPTY_A,2031-11-05,15.748207,1907153.46,352388.59,10549537.50,0.00,2162401.93,5371543.84,3985622.28,5294219.44
CPTY_A,2032-02-05,16.000000,1783070.93,355395.84,9699732.00,0.00,2028973.97,5371543.84,3954830.41,5295436.30
CPTY_A,2032-05-05,16.245902,1703792.51,407038.83,11001240.75,0.00,1945574.15,5371543.84,3924417.85,5296588.28
CPTY_A,2032-08-05,16.497268,1190942.49,375005.00,10487956.50,0.00,1364831.22,5371543.84,3885417.86,5297730.36
CPTY_A,2032-11-05,16.748634,1091253.07,323264.80,8768663.25,0.00,1255077.98,5371543.84,3845941.30,5298838.17
CPTY_A,2033-02-07,17.005741,1140925.31,300714.02,8002678.50,0.00,1317023.03,5371543.84,3807706.92,5299937.39
CPTY_A,2033-05-05,17.244098,885505.33,381562.45,6683457.00,0.00,1025651.43,5371543.84,3769252.02,5300927.17
CPTY_A,2033-08-05,17.496152,698603.32,329524.41,6230769.00,0.00,812075.35,5371543.84,3726650.05,5301944.50
CPTY_A,2033-11-07,17.753687,662783.43,268764.40,6815105.25,0.00,773264.82,5371543.84,3683808.36,5302954.10
CPTY_A,2034-02-06,18.003002,733079.78,231078.99,5070698.25,0.00,858317.56,5371543.84,3644679.48,5303903.97
CPTY_A,2034-05-05,18.244098,533936.64,308174.54,3906029.63,0.00,627300.82,5371543.84,3604804.80,5304797.83
CPTY_A,2034-08-07,18.501632,439116.02,222042.15,3140929.31,0.00,517793.20,5371543.84,3561835.01,5305726.90
CPTY_A,2034-11-06,18.750947,421943.24,154246.82,2777513.44,0.00,499311.12,5371543.84,3521115.28,5306602.02
CPTY_A,2035-02-05,19.000262,407667.52,100587.82,2548396.50,0.00,484131.65,5371543.84,3481265.00,5307454.16
CPTY_A,2035-05-08,19.252317,238964.15,160508.57,2051630.81,0.00,284804.72,5371543.84,3439416.37,5308293.23
CPTY_A,2035-08-06,19.498892,209216.03,89823.58,1408489.88,0.00,250226.10,5371543.84,3399087.12,5309093.08
CPTY_A,2035-11-05,19.748207,208479.43,27975.07,862970.63,0.00,250230.95,5371543.84,3359333.78,5309881.50
CPTY_A,2036-02-05,20.000000,259902.88,609.76,956626.03,0.00,313073.26,5371543.84,3320982.45,5310657.80
CPTY_A,2036-05-06,20.248634,0.00,0.00,0.00,0.00,0.00,5371543.84,0.00,0.00
CPTY_A,2036-08-05,20.497268,0.00,0.00,0.00,0.00,0.00,5371543.84,0.00,0.00
CPTY_A,2036-11-05,20.748634,0.00,0.00,0.00,0.00,0.00,5371543.84,0.00,0.00
CPTY_A,2037-02-05,21.000262,0.00,0.00,0.00,0.00,0.00,5371543.84,0.00,0.00
CPTY_A,2037-05-05,21.244098,0.00,0.00,0.00,0.00,0.00,5371543.84,0.00,0.00
CPTY_A,2037-08-05,21.496152,0.00,0.00,0.00,0.00,0.00,5371543.84,0.00,0.00
CPTY_A,2037-11-05,21.748207,0.00,0.00,0.00,0.00,0.00,5371543.84,0.00,0.00
CPTY_A,2038-02-05,22.000262,0.00,0.00,0.00,0.00,0.00,5371543.84,0.00,0.00
CPTY_A,2038-05-05,22.244098,0.00,0.00,0.00,0.00,0.00,5371543.84,0.00,0.00
CPTY_A,2038-08-05,22.496152,0.00,0.00,0.00,0.00,0.00,5371543.84,0.00,0.00
CPTY_A,2038-11-05,22.748207,0.00,0.00,0.00,0.00,0.00,5371543.84,0.00,0.00
CPTY_A,2039-02-07,23.005741,0.00,0.00,0.00,0.00,0.00,5371543.84,0.00,0.00
