#TradeId,IsPar,Factor_1,ShiftSize_1,Factor_2,ShiftSize_2,Currency,Base NPV,Delta,Gamma
FX_PUT_OPTION,true,DiscountCurve/USD/11/10Y,0.000100,,0.000000,EUR,74765.77,318.49,#N/A
FX_PUT_OPTION,true,DiscountCurve/USD/12/15Y,0.000100,,0.000000,EUR,74765.77,5.49,#N/A
FX_PUT_OPTION,true,IndexCurve/EUR-EURIBOR-3M/3/6M,0.000100,,0.000000,EUR,74765.77,0.00,#N/A
FX_PUT_OPTION,true,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,,0.000000,EUR,74765.77,0.00,#N/A
FX_PUT_OPTION,true,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,,0.000000,EUR,74765.77,-0.18,#N/A
FX_PUT_OPTION,true,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,,0.000000,EUR,74765.77,-0.18,#N/A
FX_PUT_OPTION,true,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,,0.000000,EUR,74765.77,-0.23,#N/A
FX_PUT_OPTION,true,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,,0.000000,EUR,74765.77,-0.15,#N/A
FX_PUT_OPTION,true,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,,0.000000,EUR,74765.77,-0.68,#N/A
FX_PUT_OPTION,true,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,,0.000000,EUR,74765.77,-2.58,#N/A
FX_PUT_OPTION,true,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,,0.000000,EUR,74765.77,313.41,#N/A
FX_PUT_OPTION,true,IndexCurve/EUR-EURIBOR-3M/12/15Y,0.000100,,0.000000,EUR,74765.77,5.39,#N/A
FX_PUT_OPTION,true,IndexCurve/USD-LIBOR-3M/2/3M,0.000100,,0.000000,EUR,74765.77,0.02,#N/A
FX_PUT_OPTION,true,IndexCurve/USD-LIBOR-3M/3/6M,0.000100,,0.000000,EUR,74765.77,0.05,#N/A
FX_PUT_OPTION,true,IndexCurve/USD-LIBOR-3M/4/9M,0.000100,,0.000000,EUR,74765.77,0.08,#N/A
FX_PUT_OPTION,true,IndexCurve/USD-LIBOR-3M/5/1Y,0.000100,,0.000000,EUR,74765.77,0.54,#N/A
FX_PUT_OPTION,true,IndexCurve/USD-LIBOR-3M/6/2Y,0.000100,,0.000000,EUR,74765.77,1.47,#N/A
FX_PUT_OPTION,true,IndexCurve/USD-LIBOR-3M/7/3Y,0.000100,,0.000000,EUR,74765.77,2.21,#N/A
FX_PUT_OPTION,true,IndexCurve/USD-LIBOR-3M/8/4Y,0.000100,,0.000000,EUR,74765.77,2.84,#N/A
FX_PUT_OPTION,true,IndexCurve/USD-LIBOR-3M/9/5Y,0.000100,,0.000000,EUR,74765.77,5.55,#N/A
FX_PUT_OPTION,true,IndexCurve/USD-LIBOR-3M/10/7Y,0.000100,,0.000000,EUR,74765.77,12.64,#N/A
FX_PUT_OPTION,true,IndexCurve/USD-LIBOR-3M/11/10Y,0.000100,,0.000000,EUR,74765.77,-332.57,#N/A
FX_PUT_OPTION,true,IndexCurve/USD-LIBOR-3M/12/15Y,0.000100,,0.000000,EUR,74765.77,-5.83,#N/A
FX_PUT_OPTION,true,FXSpot/USDEUR/0/spot,0.008831,,0.000000,EUR,74765.77,3131.57,#N/A
FX_PUT_OPTION,true,FXVolatility/USDEUR/3/5Y/ATM,0.000000,,0.000000,EUR,74765.77,1302.80,#N/A
INDEX_CDS,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/1/1M,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/2/3M,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/3/6M,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/4/9M,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/EUR/12/15Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/USD/0/2W,0.000100,,0.000000,EUR,9.62,0.01,#N/A
INDEX_CDS,true,DiscountCurve/USD/1/1M,0.000100,,0.000000,EUR,9.62,-0.02,#N/A
INDEX_CDS,true,DiscountCurve/USD/2/3M,0.000100,,0.000000,EUR,9.62,0.01,#N/A
INDEX_CDS,true,DiscountCurve/USD/3/6M,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/USD/4/9M,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/USD/5/1Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/USD/6/2Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/USD/7/3Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/USD/8/4Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/USD/9/5Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,DiscountCurve/USD/10/7Y,0.000100,,0.000000,EUR,9.62,0.01,#N/A
INDEX_CDS,true,DiscountCurve/USD/11/10Y,0.000100,,0.000000,EUR,9.62,0.21,#N/A
INDEX_CDS,true,DiscountCurve/USD/12/15Y,0.000100,,0.000000,EUR,9.62,0.02,#N/A
INDEX_CDS,true,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,,0.000000,EUR,9.62,0.01,#N/A
INDEX_CDS,true,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,,0.000000,EUR,9.62,0.20,#N/A
INDEX_CDS,true,IndexCurve/EUR-EURIBOR-3M/12/15Y,0.000100,,0.000000,EUR,9.62,0.02,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/2/3M,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/3/6M,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/4/9M,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/5/1Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/6/2Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/7/3Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/8/4Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/9/5Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/10/7Y,0.000100,,0.000000,EUR,9.62,0.00,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/11/10Y,0.000100,,0.000000,EUR,9.62,-0.21,#N/A
INDEX_CDS,true,IndexCurve/USD-LIBOR-3M/12/15Y,0.000100,,0.000000,EUR,9.62,-0.02,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_1/0/6M,0.000100,,0.000000,EUR,9.62,-0.05,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_1/1/1Y,0.000100,,0.000000,EUR,9.62,-0.12,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_1/2/2Y,0.000100,,0.000000,EUR,9.62,-0.39,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_1/3/3Y,0.000100,,0.000000,EUR,9.62,-0.60,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_1/4/4Y,0.000100,,0.000000,EUR,9.62,-0.83,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_1/5/5Y,0.000100,,0.000000,EUR,9.62,-1.49,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_1/6/7Y,0.000100,,0.000000,EUR,9.62,-3.13,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_1/7/10Y,0.000100,,0.000000,EUR,9.62,88.53,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_1/8/12Y,0.000100,,0.000000,EUR,9.62,15.10,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_2/0/6M,0.000100,,0.000000,EUR,9.62,-0.05,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_2/1/1Y,0.000100,,0.000000,EUR,9.62,-0.12,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_2/2/2Y,0.000100,,0.000000,EUR,9.62,-0.39,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_2/3/3Y,0.000100,,0.000000,EUR,9.62,-0.60,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_2/4/4Y,0.000100,,0.000000,EUR,9.62,-0.83,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_2/5/5Y,0.000100,,0.000000,EUR,9.62,-1.49,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_2/6/7Y,0.000100,,0.000000,EUR,9.62,-3.13,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_2/7/10Y,0.000100,,0.000000,EUR,9.62,88.53,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_2/8/12Y,0.000100,,0.000000,EUR,9.62,15.10,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_3/0/6M,0.000100,,0.000000,EUR,9.62,-0.05,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_3/1/1Y,0.000100,,0.000000,EUR,9.62,-0.12,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_3/2/2Y,0.000100,,0.000000,EUR,9.62,-0.39,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_3/3/3Y,0.000100,,0.000000,EUR,9.62,-0.60,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_3/4/4Y,0.000100,,0.000000,EUR,9.62,-0.83,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_3/5/5Y,0.000100,,0.000000,EUR,9.62,-1.49,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_3/6/7Y,0.000100,,0.000000,EUR,9.62,-3.13,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_3/7/10Y,0.000100,,0.000000,EUR,9.62,88.53,#N/A
INDEX_CDS,true,SurvivalProbability/CPTY_3/8/12Y,0.000100,,0.000000,EUR,9.62,15.10,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/1/1M,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/2/3M,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/3/6M,0.000100,,0.000000,EUR,1098.75,-0.04,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/4/9M,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,1098.75,-0.01,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,1098.75,-0.02,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,1098.75,-0.02,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,1098.75,-0.03,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,1098.75,-0.04,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,1098.75,-0.01,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/USD/0/2W,0.000100,,0.000000,EUR,1098.75,0.01,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/USD/1/1M,0.000100,,0.000000,EUR,1098.75,-0.02,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/USD/2/3M,0.000100,,0.000000,EUR,1098.75,0.01,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/USD/3/6M,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/USD/4/9M,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/USD/5/1Y,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/USD/6/2Y,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/USD/7/3Y,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/USD/8/4Y,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/USD/9/5Y,0.000100,,0.000000,EUR,1098.75,0.05,#N/A
INDEX_CDS_OPTION,true,DiscountCurve/USD/10/7Y,0.000100,,0.000000,EUR,1098.75,0.05,#N/A
INDEX_CDS_OPTION,true,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,,0.000000,EUR,1098.75,0.05,#N/A
INDEX_CDS_OPTION,true,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,,0.000000,EUR,1098.75,0.04,#N/A
INDEX_CDS_OPTION,true,IndexCurve/USD-LIBOR-3M/2/3M,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,IndexCurve/USD-LIBOR-3M/3/6M,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,IndexCurve/USD-LIBOR-3M/4/9M,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,IndexCurve/USD-LIBOR-3M/5/1Y,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,IndexCurve/USD-LIBOR-3M/6/2Y,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,IndexCurve/USD-LIBOR-3M/7/3Y,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,IndexCurve/USD-LIBOR-3M/8/4Y,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,IndexCurve/USD-LIBOR-3M/9/5Y,0.000100,,0.000000,EUR,1098.75,-0.05,#N/A
INDEX_CDS_OPTION,true,IndexCurve/USD-LIBOR-3M/10/7Y,0.000100,,0.000000,EUR,1098.75,-0.05,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_1/0/6M,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_1/1/1Y,0.000100,,0.000000,EUR,1098.75,-0.13,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_1/2/2Y,0.000100,,0.000000,EUR,1098.75,-0.31,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_1/3/3Y,0.000100,,0.000000,EUR,1098.75,-0.48,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_1/4/4Y,0.000100,,0.000000,EUR,1098.75,-0.71,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_1/5/5Y,0.000100,,0.000000,EUR,1098.75,23.76,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_1/6/7Y,0.000100,,0.000000,EUR,1098.75,20.69,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_2/0/6M,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_2/1/1Y,0.000100,,0.000000,EUR,1098.75,-0.13,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_2/2/2Y,0.000100,,0.000000,EUR,1098.75,-0.31,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_2/3/3Y,0.000100,,0.000000,EUR,1098.75,-0.48,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_2/4/4Y,0.000100,,0.000000,EUR,1098.75,-0.71,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_2/5/5Y,0.000100,,0.000000,EUR,1098.75,23.76,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_2/6/7Y,0.000100,,0.000000,EUR,1098.75,20.69,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_3/0/6M,0.000100,,0.000000,EUR,1098.75,0.00,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_3/1/1Y,0.000100,,0.000000,EUR,1098.75,-0.13,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_3/2/2Y,0.000100,,0.000000,EUR,1098.75,-0.31,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_3/3/3Y,0.000100,,0.000000,EUR,1098.75,-0.48,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_3/4/4Y,0.000100,,0.000000,EUR,1098.75,-0.71,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_3/5/5Y,0.000100,,0.000000,EUR,1098.75,23.76,#N/A
INDEX_CDS_OPTION,true,SurvivalProbability/CPTY_3/6/7Y,0.000100,,0.000000,EUR,1098.75,20.69,#N/A
INDEX_CDS_OPTION,true,CDSVolatility/CDXIG/0/3M/ATM,0.002000,,0.000000,EUR,1098.75,0.05,#N/A
INDEX_CDS_OPTION,true,CDSVolatility/CDXIG/1/6M/ATM,0.002000,,0.000000,EUR,1098.75,0.05,#N/A
INDEX_CDS_OPTION,true,CDSVolatility/CDXIG/2/1Y/ATM,0.001410,,0.000000,EUR,1098.75,0.05,#N/A
INDEX_CDS_OPTION,true,BaseCorrelation/CDXIG/0/0.03/1D,0.010000,,0.000000,EUR,1098.75,0.05,#N/A
INDEX_CDS_OPTION,true,BaseCorrelation/CDXIG/1/0.06/1D,0.010000,,0.000000,EUR,1098.75,0.05,#N/A
INDEX_CDS_OPTION,true,BaseCorrelation/CDXIG/2/0.1/1D,0.010000,,0.000000,EUR,1098.75,0.05,#N/A
INDEX_CDS_OPTION,true,BaseCorrelation/CDXIG/3/0.2/1D,0.010000,,0.000000,EUR,1098.75,0.05,#N/A
INDEX_CDS_OPTION,true,BaseCorrelation/CDXIG/4/1/1D,0.010000,,0.000000,EUR,1098.75,0.05,#N/A
INDEX_CDS_OPTION,true,SecuritySpread/SECURITY_1/0/spread,0.000100,,0.000000,EUR,1098.75,0.05,#N/A
INDEX_CDS_OPTION,true,SecuritySpread/SECURITY_2/0/spread,0.000100,,0.000000,EUR,1098.75,0.05,#N/A
INDEX_CDS_OPTION,true,SecuritySpread/SECURITY_3/0/spread,0.000100,,0.000000,EUR,1098.75,0.05,#N/A
SWAPTION,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,-3096135.78,3.44,#N/A
SWAPTION,true,DiscountCurve/EUR/2/3M,0.000100,,0.000000,EUR,-3096135.78,0.00,#N/A
SWAPTION,true,DiscountCurve/EUR/3/6M,0.000100,,0.000000,EUR,-3096135.78,0.00,#N/A
SWAPTION,true,DiscountCurve/EUR/4/9M,0.000100,,0.000000,EUR,-3096135.78,0.00,#N/A
SWAPTION,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,-3096135.78,-6.07,#N/A
SWAPTION,true,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,-3096135.78,-12.09,#N/A
SWAPTION,true,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,-3096135.78,-18.23,#N/A
SWAPTION,true,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,-3096135.78,-24.02,#N/A
SWAPTION,true,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,-3096135.78,-44.90,#N/A
SWAPTION,true,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,-3096135.78,-104.19,#N/A
SWAPTION,true,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,-3096135.78,-27.73,#N/A
SWAPTION,true,DiscountCurve/EUR/12/15Y,0.000100,,0.000000,EUR,-3096135.78,2064.64,#N/A
SWAPTION,true,DiscountCurve/EUR/13/20Y,0.000100,,0.000000,EUR,-3096135.78,3409.75,#N/A
SWAPTION,true,DiscountCurve/EUR/14/25Y,0.000100,,0.000000,EUR,-3096135.78,950.82,#N/A
SWAPTION,true,IndexCurve/EUR-EURIBOR-3M/0/2W,0.000100,,0.000000,EUR,-3096135.78,-0.01,#N/A
SWAPTION,true,IndexCurve/EUR-EURIBOR-3M/2/3M,0.000100,,0.000000,EUR,-3096135.78,0.00,#N/A
SWAPTION,true,IndexCurve/EUR-EURIBOR-3M/3/6M,0.000100,,0.000000,EUR,-3096135.78,0.00,#N/A
SWAPTION,true,IndexCurve/EUR-EURIBOR-3M/4/9M,0.000100,,0.000000,EUR,-3096135.78,0.00,#N/A
SWAPTION,true,IndexCurve/EUR-EURIBOR-3M/5/1Y,0.000100,,0.000000,EUR,-3096135.78,0.00,#N/A
SWAPTION,true,IndexCurve/EUR-EURIBOR-3M/6/2Y,0.000100,,0.000000,EUR,-3096135.78,0.00,#N/A
SWAPTION,true,IndexCurve/EUR-EURIBOR-3M/7/3Y,0.000100,,0.000000,EUR,-3096135.78,0.00,#N/A
SWAPTION,true,IndexCurve/EUR-EURIBOR-3M/8/4Y,0.000100,,0.000000,EUR,-3096135.78,0.00,#N/A
SWAPTION,true,IndexCurve/EUR-EURIBOR-3M/9/5Y,0.000100,,0.000000,EUR,-3096135.78,0.02,#N/A
SWAPTION,true,IndexCurve/EUR-EURIBOR-3M/10/7Y,0.000100,,0.000000,EUR,-3096135.78,0.08,#N/A
SWAPTION,true,IndexCurve/EUR-EURIBOR-3M/11/10Y,0.000100,,0.000000,EUR,-3096135.78,-4182.14,#N/A
SWAPTION,true,IndexCurve/EUR-EURIBOR-3M/12/15Y,0.000100,,0.000000,EUR,-3096135.78,-7122.11,#N/A
SWAPTION,true,IndexCurve/EUR-EURIBOR-3M/13/20Y,0.000100,,0.000000,EUR,-3096135.78,7965.01,#N/A
SWAPTION,true,IndexCurve/EUR-EURIBOR-3M/14/25Y,0.000100,,0.000000,EUR,-3096135.78,11092.65,#N/A
SWAPTION,true,SwaptionVolatility/EUR/11/10Y/10Y/ATM,0.000000,,0.000000,EUR,-3096135.78,-3697.79,#N/A
SWAP_1M_OIS_EUR,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,-305682.07,0.34,#N/A
SWAP_1M_OIS_EUR,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,-305682.07,2.18,#N/A
SWAP_1M_OIS_EUR,true,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,-305682.07,4.40,#N/A
SWAP_1M_OIS_EUR,true,DiscountCurve/EUR/7/3Y,0.000100,,0.000000,EUR,-305682.07,13.17,#N/A
SWAP_1M_OIS_EUR,true,DiscountCurve/EUR/8/4Y,0.000100,,0.000000,EUR,-305682.07,18.58,#N/A
SWAP_1M_OIS_EUR,true,DiscountCurve/EUR/9/5Y,0.000100,,0.000000,EUR,-305682.07,43.35,#N/A
SWAP_1M_OIS_EUR,true,DiscountCurve/EUR/10/7Y,0.000100,,0.000000,EUR,-305682.07,66.72,#N/A
SWAP_1M_OIS_EUR,true,DiscountCurve/EUR/11/10Y,0.000100,,0.000000,EUR,-305682.07,-3.77,#N/A
SWAP_1M_OIS_EUR,true,IndexCurve/EUR-EONIA/0/2W,0.000100,,0.000000,EUR,-305682.07,11.15,#N/A
SWAP_1M_OIS_EUR,true,IndexCurve/EUR-EONIA/5/1Y,0.000100,,0.000000,EUR,-305682.07,-6.92,#N/A
SWAP_1M_OIS_EUR,true,IndexCurve/EUR-EONIA/6/2Y,0.000100,,0.000000,EUR,-305682.07,31.51,#N/A
SWAP_1M_OIS_EUR,true,IndexCurve/EUR-EONIA/7/3Y,0.000100,,0.000000,EUR,-305682.07,-27.81,#N/A
SWAP_1M_OIS_EUR,true,IndexCurve/EUR-EONIA/8/4Y,0.000100,,0.000000,EUR,-305682.07,31.75,#N/A
SWAP_1M_OIS_EUR,true,IndexCurve/EUR-EONIA/9/5Y,0.000100,,0.000000,EUR,-305682.07,14.86,#N/A
SWAP_1M_OIS_EUR,true,IndexCurve/EUR-EONIA/10/7Y,0.000100,,0.000000,EUR,-305682.07,2341.87,#N/A
SWAP_1M_OIS_EUR,true,IndexCurve/EUR-EONIA/11/10Y,0.000100,,0.000000,EUR,-305682.07,6696.98,#N/A
SWAP_1M_OIS_EUR,true,IndexCurve/EUR-EURIBOR-1M/11/10Y,0.000100,,0.000000,EUR,-305682.07,-9955.55,#N/A
SWAP_1M_OIS_EUR_OISLEGBPS,true,DiscountCurve/EUR/0/2W,0.000100,,0.000000,EUR,10102.12,-0.01,#N/A
SWAP_1M_OIS_EUR_OISLEGBPS,true,DiscountCurve/EUR/5/1Y,0.000100,,0.000000,EUR,10102.12,-0.10,#N/A
SWAP_1M_OIS_EUR_OISLEGBPS,true,DiscountCurve/EUR/6/2Y,0.000100,,0.000000,EUR,10102.12,-0.21,#N/A
